 2019-06-29 17:23:53,926 - INFO - 1.µã»÷¡¾ÃÜÂëµÇÂ½¡¿
 2019-06-29 17:45:02,396 - INFO - 127.0.0.1 - - [29/Jun/2019 17:45:02] "GET /login?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
 2019-06-29 17:45:02,402 - INFO - 127.0.0.1 - - [29/Jun/2019 17:45:02] "GET /login?__debugger__=yes&cmd=resource&f=jquery.js HTTP/1.1" 200 -
 2019-06-29 17:45:02,405 - INFO - 127.0.0.1 - - [29/Jun/2019 17:45:02] "GET /login?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
 2019-06-29 17:45:02,486 - INFO - 127.0.0.1 - - [29/Jun/2019 17:45:02] "GET /login?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
 2019-06-29 17:45:02,510 - INFO - 127.0.0.1 - - [29/Jun/2019 17:45:02] "GET /login?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
 2019-06-29 17:45:08,745 - INFO -  * Restarting with stat
 2019-06-29 17:45:10,578 - WARNING -  * Debugger is active!
 2019-06-29 17:45:10,599 - INFO -  * Debugger PIN: 154-630-089
 2019-06-29 17:45:10,627 - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
 2019-06-29 17:46:16,794 - INFO -  * Restarting with stat
 2019-06-29 17:46:17,880 - WARNING -  * Debugger is active!
 2019-06-29 17:46:17,899 - INFO -  * Debugger PIN: 154-630-089
 2019-06-29 17:46:17,911 - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
 2019-06-29 17:46:40,244 - INFO -  * Restarting with stat
 2019-06-29 17:46:51,263 - WARNING -  * Debugger is active!
 2019-06-29 17:46:51,288 - INFO -  * Debugger PIN: 154-630-089
 2019-06-29 17:46:51,313 - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
 2019-06-29 17:47:04,145 - INFO - 127.0.0.1 - - [29/Jun/2019 17:47:04] "GET /login?username=666&password=777 HTTP/1.1" 500 -
 2019-06-29 17:47:04,203 - INFO - 127.0.0.1 - - [29/Jun/2019 17:47:04] "GET /login?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
 2019-06-29 17:47:04,217 - INFO - 127.0.0.1 - - [29/Jun/2019 17:47:04] "GET /login?__debugger__=yes&cmd=resource&f=jquery.js HTTP/1.1" 200 -
 2019-06-29 17:47:04,229 - INFO - 127.0.0.1 - - [29/Jun/2019 17:47:04] "GET /login?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
 2019-06-29 17:47:04,440 - INFO - 127.0.0.1 - - [29/Jun/2019 17:47:04] "GET /login?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
 2019-06-29 17:47:04,502 - INFO - 127.0.0.1 - - [29/Jun/2019 17:47:04] "GET /login?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
 2019-06-29 17:53:08,631 - INFO - 127.0.0.1 - - [29/Jun/2019 17:53:08] "GET /login?username=666&password=777 HTTP/1.1" 500 -
 2019-06-29 17:53:08,685 - INFO - 127.0.0.1 - - [29/Jun/2019 17:53:08] "GET /login?__debugger__=yes&cmd=resource&f=jquery.js HTTP/1.1" 200 -
 2019-06-29 17:53:08,689 - INFO - 127.0.0.1 - - [29/Jun/2019 17:53:08] "GET /login?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
 2019-06-29 17:53:08,712 - INFO - 127.0.0.1 - - [29/Jun/2019 17:53:08] "GET /login?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
 2019-06-29 17:53:08,755 - INFO - 127.0.0.1 - - [29/Jun/2019 17:53:08] "GET /login?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
 2019-06-29 17:53:09,402 - INFO - 127.0.0.1 - - [29/Jun/2019 17:53:09] "GET /login?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
 2019-06-29 17:54:31,834 - INFO -  * Restarting with stat
 2019-06-29 17:54:33,666 - WARNING -  * Debugger is active!
 2019-06-29 17:54:33,688 - INFO -  * Debugger PIN: 154-630-089
 2019-06-29 17:54:33,710 - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
 2019-06-29 17:54:48,152 - INFO - 127.0.0.1 - - [29/Jun/2019 17:54:48] "GET /login?username=666&password=777 HTTP/1.1" 500 -
 2019-06-29 17:54:48,205 - INFO - 127.0.0.1 - - [29/Jun/2019 17:54:48] "GET /login?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
 2019-06-29 17:54:48,238 - INFO - 127.0.0.1 - - [29/Jun/2019 17:54:48] "GET /login?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
 2019-06-29 17:54:48,243 - INFO - 127.0.0.1 - - [29/Jun/2019 17:54:48] "GET /login?__debugger__=yes&cmd=resource&f=jquery.js HTTP/1.1" 200 -
 2019-06-29 17:54:48,355 - INFO - 127.0.0.1 - - [29/Jun/2019 17:54:48] "GET /login?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
 2019-06-29 17:54:48,382 - INFO - 127.0.0.1 - - [29/Jun/2019 17:54:48] "GET /login?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
 2019-06-29 17:56:50,515 - INFO -  * Restarting with stat
 2019-06-29 17:56:52,360 - WARNING -  * Debugger is active!
 2019-06-29 17:56:52,381 - INFO -  * Debugger PIN: 154-630-089
 2019-06-29 17:56:52,403 - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
 2019-06-29 17:57:07,204 - INFO - 1.µã»÷¡¾ÃÜÂëµÇÂ½¡¿
 2019-06-29 17:57:07,357 - INFO - 2.ÊäÈë¡¾ÊÖ»úºÅ¡¢ÃÜÂë¡¿
 2019-06-29 17:57:13,966 - INFO - 127.0.0.1 - - [29/Jun/2019 17:57:13] "GET /login?username=666&password=777 HTTP/1.1" 200 -
 2019-06-29 17:57:35,366 - INFO - 1.µã»÷¡¾ÃÜÂëµÇÂ½¡¿
 2019-06-29 17:57:35,683 - INFO - 2.ÊäÈë¡¾ÊÖ»úºÅ¡¢ÃÜÂë¡¿
 2019-06-29 17:57:45,372 - ERROR - Navigation Timeout Exceeded: 3000 ms exceeded.
 2019-06-29 17:57:45,376 - INFO - 127.0.0.1 - - [29/Jun/2019 17:57:45] "GET /login?username=18779861934&password=chenning HTTP/1.1" 200 -
 2019-06-29 18:01:58,168 - INFO -  * Restarting with stat
 2019-06-29 18:01:59,240 - WARNING -  * Debugger is active!
 2019-06-29 18:01:59,258 - INFO -  * Debugger PIN: 154-630-089
 2019-06-29 18:01:59,270 - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
 2019-06-29 18:02:12,129 - INFO - 1.µã»÷¡¾ÃÜÂëµÇÂ½¡¿
 2019-06-29 18:02:12,177 - INFO - 127.0.0.1 - - [29/Jun/2019 18:02:12] "GET /login?username=18779861934&password=chenning HTTP/1.1" 200 -
 2019-06-29 18:03:01,491 - INFO - 1.µã»÷¡¾ÃÜÂëµÇÂ½¡¿
 2019-06-29 18:03:01,624 - INFO - 127.0.0.1 - - [29/Jun/2019 18:03:01] "GET /login?username=18779861934&password=chenning HTTP/1.1" 200 -
 2019-06-29 18:03:15,011 - INFO - 1.µã»÷¡¾ÃÜÂëµÇÂ½¡¿
 2019-06-29 18:03:15,140 - INFO - 127.0.0.1 - - [29/Jun/2019 18:03:15] "GET /login?username=18779861934&password=chenning HTTP/1.1" 200 -
 2019-06-29 18:03:40,672 - INFO - 1.µã»÷¡¾ÃÜÂëµÇÂ½¡¿
 2019-06-29 18:03:58,652 - INFO - 1.µã»÷¡¾ÃÜÂëµÇÂ½¡¿
 2019-06-29 18:04:31,304 - INFO - 1.µã»÷¡¾ÃÜÂëµÇÂ½¡¿
 2019-06-29 18:04:31,351 - INFO - 2.ÊäÈë¡¾ÊÖ»úºÅ¡¢ÃÜÂë¡¿
 2019-06-29 18:04:39,004 - INFO -  * Restarting with stat
 2019-06-29 18:04:40,243 - WARNING -  * Debugger is active!
 2019-06-29 18:04:40,262 - INFO -  * Debugger PIN: 154-630-089
 2019-06-29 18:04:40,275 - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
 2019-06-29 18:04:49,345 - INFO - 1.µã»÷¡¾ÃÜÂëµÇÂ½¡¿
 2019-06-29 18:04:49,399 - INFO - 2.ÊäÈë¡¾ÊÖ»úºÅ¡¢ÃÜÂë¡¿
 2019-06-29 18:04:55,123 - ERROR - Future exception was never retrieved
future: <Future finished exception=NetworkError('Protocol error (Runtime.releaseObject): Cannot find context with specified id',)>
pyppeteer.errors.NetworkError: Protocol error (Runtime.releaseObject): Cannot find context with specified id
 2019-06-29 18:04:57,128 - INFO - 127.0.0.1 - - [29/Jun/2019 18:04:57] "GET /login?username=18779861934&password=chenning HTTP/1.1" 200 -
 2019-06-29 18:05:19,819 - INFO -  * Detected change in 'D:\\ÏîÄ¿\\qcc_test\\main.py', reloading
 2019-06-29 18:05:19,904 - INFO -  * Restarting with stat
 2019-06-29 18:05:21,010 - WARNING -  * Debugger is active!
 2019-06-29 18:05:21,028 - INFO -  * Debugger PIN: 154-630-089
 2019-06-29 18:05:21,041 - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
 2019-06-29 18:05:27,668 - INFO - 1.µã»÷¡¾ÃÜÂëµÇÂ½¡¿
 2019-06-29 18:05:27,726 - INFO - 2.ÊäÈë¡¾ÊÖ»úºÅ¡¢ÃÜÂë¡¿
 2019-06-29 18:05:34,545 - ERROR - Future exception was never retrieved
future: <Future finished exception=NetworkError('Protocol error (Runtime.releaseObject): Cannot find context with specified id',)>
pyppeteer.errors.NetworkError: Protocol error (Runtime.releaseObject): Cannot find context with specified id
 2019-06-29 18:05:36,310 - INFO - 127.0.0.1 - - [29/Jun/2019 18:05:36] "GET /login?username=18779861934&password=chenning HTTP/1.1" 200 -
 2019-06-29 18:11:10,751 - INFO -  * Detected change in 'D:\\ÏîÄ¿\\qcc_test\\main.py', reloading
 2019-06-29 18:11:10,819 - INFO -  * Restarting with stat
 2019-06-29 18:30:47,021 - INFO -  * Restarting with stat
 2019-06-29 18:30:50,049 - WARNING -  * Debugger is active!
 2019-06-29 18:30:50,069 - INFO -  * Debugger PIN: 154-630-089
 2019-06-29 18:30:50,077 - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
 2019-06-29 18:31:01,004 - INFO -  * Restarting with stat
 2019-06-29 18:31:04,070 - WARNING -  * Debugger is active!
 2019-06-29 18:31:04,088 - INFO -  * Debugger PIN: 154-630-089
 2019-06-29 18:31:04,096 - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
 2019-06-29 18:36:11,865 - INFO -  * Restarting with stat
 2019-06-29 18:36:14,958 - WARNING -  * Debugger is active!
 2019-06-29 18:36:14,977 - INFO -  * Debugger PIN: 154-630-089
 2019-06-29 18:36:14,985 - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
 2019-06-29 18:37:13,086 - INFO -  * Restarting with stat
 2019-06-29 18:37:16,151 - WARNING -  * Debugger is active!
 2019-06-29 18:37:16,170 - INFO -  * Debugger PIN: 154-630-089
 2019-06-29 18:37:16,178 - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
 2019-06-29 18:38:39,024 - INFO -  * Restarting with stat
 2019-06-29 18:38:42,105 - WARNING -  * Debugger is active!
 2019-06-29 18:38:42,123 - INFO -  * Debugger PIN: 154-630-089
 2019-06-29 18:38:42,132 - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
 2019-06-29 18:39:17,288 - INFO -  * Restarting with stat
 2019-06-29 18:39:31,001 - WARNING -  * Debugger is active!
 2019-06-29 18:39:31,023 - INFO -  * Debugger PIN: 154-630-089
 2019-06-29 18:39:31,036 - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
 2019-06-29 18:40:10,254 - INFO -  * Restarting with stat
 2019-06-29 18:40:13,303 - WARNING -  * Debugger is active!
 2019-06-29 18:40:13,322 - INFO -  * Debugger PIN: 154-630-089
 2019-06-29 18:40:13,330 - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
 2019-06-29 18:41:20,927 - INFO -  * Restarting with stat
 2019-06-29 18:41:27,620 - WARNING -  * Debugger is active!
 2019-06-29 18:41:27,638 - INFO -  * Debugger PIN: 154-630-089
 2019-06-29 18:41:27,645 - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
 2019-06-29 18:42:51,572 - INFO -  * Restarting with stat
 2019-06-29 18:42:57,326 - WARNING -  * Debugger is active!
 2019-06-29 18:42:57,345 - INFO -  * Debugger PIN: 154-630-089
 2019-06-29 18:42:57,353 - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
 2019-06-29 18:44:36,240 - INFO -  * Restarting with stat
 2019-06-29 18:44:37,298 - WARNING -  * Debugger is active!
 2019-06-29 18:44:37,317 - INFO -  * Debugger PIN: 154-630-089
 2019-06-29 18:44:37,329 - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
 2019-06-29 18:44:49,076 - INFO -  * Restarting with stat
 2019-06-29 18:44:50,186 - WARNING -  * Debugger is active!
 2019-06-29 18:44:50,206 - INFO -  * Debugger PIN: 154-630-089
 2019-06-29 18:44:50,218 - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
 2019-06-29 18:45:20,085 - INFO -  * Restarting with stat
 2019-06-29 18:47:36,363 - INFO -  * Restarting with stat
 2019-06-29 18:47:37,468 - WARNING -  * Debugger is active!
 2019-06-29 18:47:37,487 - INFO -  * Debugger PIN: 154-630-089
 2019-06-29 18:47:37,499 - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
 2019-06-29 18:47:40,264 - INFO - 127.0.0.1 - - [29/Jun/2019 18:47:40] "GET /login?username=18779861934&password=chenning HTTP/1.1" 500 -
 2019-06-29 18:47:40,319 - INFO - 127.0.0.1 - - [29/Jun/2019 18:47:40] "GET /login?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
 2019-06-29 18:47:40,324 - INFO - 127.0.0.1 - - [29/Jun/2019 18:47:40] "GET /login?__debugger__=yes&cmd=resource&f=jquery.js HTTP/1.1" 200 -
 2019-06-29 18:47:40,334 - INFO - 127.0.0.1 - - [29/Jun/2019 18:47:40] "GET /login?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
 2019-06-29 18:47:40,453 - INFO - 127.0.0.1 - - [29/Jun/2019 18:47:40] "GET /login?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
 2019-06-29 18:47:40,487 - INFO - 127.0.0.1 - - [29/Jun/2019 18:47:40] "GET /login?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
 2019-06-29 18:48:35,201 - INFO -  * Restarting with stat
 2019-06-29 18:48:41,600 - WARNING -  * Debugger is active!
 2019-06-29 18:48:41,619 - INFO -  * Debugger PIN: 154-630-089
 2019-06-29 18:48:41,626 - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
 2019-06-29 18:48:53,191 - INFO - 127.0.0.1 - - [29/Jun/2019 18:48:53] "GET /login?username=18779861934&password=chenning HTTP/1.1" 500 -
 2019-06-29 18:48:53,220 - INFO - 127.0.0.1 - - [29/Jun/2019 18:48:53] "GET /login?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
 2019-06-29 18:48:53,227 - INFO - 127.0.0.1 - - [29/Jun/2019 18:48:53] "GET /login?__debugger__=yes&cmd=resource&f=jquery.js HTTP/1.1" 200 -
 2019-06-29 18:48:53,235 - INFO - 127.0.0.1 - - [29/Jun/2019 18:48:53] "GET /login?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
 2019-06-29 18:48:53,322 - INFO - 127.0.0.1 - - [29/Jun/2019 18:48:53] "GET /login?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
 2019-06-29 18:48:53,326 - INFO - 127.0.0.1 - - [29/Jun/2019 18:48:53] "GET /login?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
 2019-06-29 18:49:43,974 - INFO -  * Restarting with stat
 2019-06-29 18:49:55,157 - WARNING -  * Debugger is active!
 2019-06-29 18:49:55,178 - INFO -  * Debugger PIN: 154-630-089
 2019-06-29 18:49:55,192 - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
 2019-06-29 18:50:07,993 - INFO - 127.0.0.1 - - [29/Jun/2019 18:50:07] "GET /login?username=18779861934&password=chenning HTTP/1.1" 500 -
 2019-06-29 18:50:08,044 - INFO - 127.0.0.1 - - [29/Jun/2019 18:50:08] "GET /login?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
 2019-06-29 18:50:08,055 - INFO - 127.0.0.1 - - [29/Jun/2019 18:50:08] "GET /login?__debugger__=yes&cmd=resource&f=jquery.js HTTP/1.1" 200 -
 2019-06-29 18:50:08,068 - INFO - 127.0.0.1 - - [29/Jun/2019 18:50:08] "GET /login?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
 2019-06-29 18:50:08,171 - INFO - 127.0.0.1 - - [29/Jun/2019 18:50:08] "GET /login?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
 2019-06-29 18:50:08,184 - INFO - 127.0.0.1 - - [29/Jun/2019 18:50:08] "GET /login?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
 2019-06-29 18:52:59,722 - INFO -  * Restarting with stat
 2019-06-29 18:53:05,879 - WARNING -  * Debugger is active!
 2019-06-29 18:53:05,901 - INFO -  * Debugger PIN: 154-630-089
 2019-06-29 18:53:05,908 - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
 2019-06-29 18:53:08,779 - INFO - 127.0.0.1 - - [29/Jun/2019 18:53:08] "GET /login?username=18779861934&password=chenning HTTP/1.1" 500 -
 2019-06-29 18:53:08,806 - INFO - 127.0.0.1 - - [29/Jun/2019 18:53:08] "GET /login?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
 2019-06-29 18:53:08,810 - INFO - 127.0.0.1 - - [29/Jun/2019 18:53:08] "GET /login?__debugger__=yes&cmd=resource&f=jquery.js HTTP/1.1" 200 -
 2019-06-29 18:53:08,817 - INFO - 127.0.0.1 - - [29/Jun/2019 18:53:08] "GET /login?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
 2019-06-29 18:53:08,901 - INFO - 127.0.0.1 - - [29/Jun/2019 18:53:08] "GET /login?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
 2019-06-29 18:53:08,924 - INFO - 127.0.0.1 - - [29/Jun/2019 18:53:08] "GET /login?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
 2019-06-29 18:55:29,912 - INFO -  * Restarting with stat
 2019-06-29 18:55:36,210 - WARNING -  * Debugger is active!
 2019-06-29 18:55:36,232 - INFO -  * Debugger PIN: 154-630-089
 2019-06-29 18:55:36,240 - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
 2019-06-29 18:55:40,341 - INFO - 127.0.0.1 - - [29/Jun/2019 18:55:40] "GET /login?username=18779861934&password=chenning HTTP/1.1" 500 -
 2019-06-29 18:55:40,387 - INFO - 127.0.0.1 - - [29/Jun/2019 18:55:40] "GET /login?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
 2019-06-29 18:55:40,405 - INFO - 127.0.0.1 - - [29/Jun/2019 18:55:40] "GET /login?__debugger__=yes&cmd=resource&f=jquery.js HTTP/1.1" 200 -
 2019-06-29 18:55:40,407 - INFO - 127.0.0.1 - - [29/Jun/2019 18:55:40] "GET /login?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
 2019-06-29 18:55:40,545 - INFO - 127.0.0.1 - - [29/Jun/2019 18:55:40] "GET /login?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
 2019-06-29 18:55:40,553 - INFO - 127.0.0.1 - - [29/Jun/2019 18:55:40] "GET /login?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
 2019-06-29 18:56:20,943 - INFO -  * Restarting with stat
 2019-06-29 18:56:56,454 - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
 2019-06-29 18:59:27,893 - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
 2019-06-29 18:59:49,711 - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
 2019-06-29 19:01:48,278 - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
 2019-06-29 19:01:56,559 - ERROR - Exception on /login [GET]
Traceback (most recent call last):
  File "C:\Users\CN\AppData\Local\Programs\Python\Python36\lib\site-packages\flask\app.py", line 2311, in wsgi_app
    response = self.full_dispatch_request()
  File "C:\Users\CN\AppData\Local\Programs\Python\Python36\lib\site-packages\flask\app.py", line 1834, in full_dispatch_request
    rv = self.handle_user_exception(e)
  File "C:\Users\CN\AppData\Local\Programs\Python\Python36\lib\site-packages\flask\app.py", line 1737, in handle_user_exception
    reraise(exc_type, exc_value, tb)
  File "C:\Users\CN\AppData\Local\Programs\Python\Python36\lib\site-packages\flask\_compat.py", line 36, in reraise
    raise value
  File "C:\Users\CN\AppData\Local\Programs\Python\Python36\lib\site-packages\flask\app.py", line 1832, in full_dispatch_request
    rv = self.dispatch_request()
  File "C:\Users\CN\AppData\Local\Programs\Python\Python36\lib\site-packages\flask\app.py", line 1818, in dispatch_request
    return self.view_functions[rule.endpoint](**req.view_args)
  File "D:/ÏîÄ¿/qcc_test/main.py", line 55, in simulated_login
    task = asyncio.ensure_future(login(pyppeteer_manager.page, username, password))
AttributeError: module 'pyppeteer_manager' has no attribute 'page'
 2019-06-29 19:01:57,319 - INFO - 127.0.0.1 - - [29/Jun/2019 19:01:57] "GET /login?username=18779861934&password=chenning HTTP/1.1" 500 -
 2019-06-29 19:03:12,865 - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
 2019-06-29 19:04:01,628 - ERROR - Exception on /login [GET]
Traceback (most recent call last):
  File "C:\Users\CN\AppData\Local\Programs\Python\Python36\lib\site-packages\flask\app.py", line 2311, in wsgi_app
    response = self.full_dispatch_request()
  File "C:\Users\CN\AppData\Local\Programs\Python\Python36\lib\site-packages\flask\app.py", line 1834, in full_dispatch_request
    rv = self.handle_user_exception(e)
  File "C:\Users\CN\AppData\Local\Programs\Python\Python36\lib\site-packages\flask\app.py", line 1737, in handle_user_exception
    reraise(exc_type, exc_value, tb)
  File "C:\Users\CN\AppData\Local\Programs\Python\Python36\lib\site-packages\flask\_compat.py", line 36, in reraise
    raise value
  File "C:\Users\CN\AppData\Local\Programs\Python\Python36\lib\site-packages\flask\app.py", line 1832, in full_dispatch_request
    rv = self.dispatch_request()
  File "C:\Users\CN\AppData\Local\Programs\Python\Python36\lib\site-packages\flask\app.py", line 1818, in dispatch_request
    return self.view_functions[rule.endpoint](**req.view_args)
  File "D:/ÏîÄ¿/qcc_test/main.py", line 55, in simulated_login
    task = asyncio.ensure_future(login(puppeteer_manager.page, username, password))
  File "C:\Users\CN\AppData\Local\Programs\Python\Python36\lib\asyncio\tasks.py", line 518, in ensure_future
    loop = events.get_event_loop()
  File "C:\Users\CN\AppData\Local\Programs\Python\Python36\lib\asyncio\events.py", line 694, in get_event_loop
    return get_event_loop_policy().get_event_loop()
  File "C:\Users\CN\AppData\Local\Programs\Python\Python36\lib\asyncio\events.py", line 602, in get_event_loop
    % threading.current_thread().name)
RuntimeError: There is no current event loop in thread 'Thread-10'.
 2019-06-29 19:04:01,641 - INFO - 127.0.0.1 - - [29/Jun/2019 19:04:01] "GET /login?username=18779861934&password=chenning HTTP/1.1" 500 -
 2019-06-29 19:04:21,323 - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
 2019-06-29 19:04:27,634 - ERROR - Exception on /login [GET]
Traceback (most recent call last):
  File "C:\Users\CN\AppData\Local\Programs\Python\Python36\lib\site-packages\flask\app.py", line 2311, in wsgi_app
    response = self.full_dispatch_request()
  File "C:\Users\CN\AppData\Local\Programs\Python\Python36\lib\site-packages\flask\app.py", line 1834, in full_dispatch_request
    rv = self.handle_user_exception(e)
  File "C:\Users\CN\AppData\Local\Programs\Python\Python36\lib\site-packages\flask\app.py", line 1737, in handle_user_exception
    reraise(exc_type, exc_value, tb)
  File "C:\Users\CN\AppData\Local\Programs\Python\Python36\lib\site-packages\flask\_compat.py", line 36, in reraise
    raise value
